transaction_id,items,basket_size,basket_total
3349,"['whole_milk', 'curd', 'cream_cheese', 'shopping_bags']",4,25.82357665826664
3350,"['soda', 'specialty_bar']",2,19.697497946469028
3353,"['whipped/sour_cream', 'newspapers']",2,16.206327682571228
3354,"['tropical_fruit', 'whole_milk', 'cream_cheese', 'brown_bread']",4,35.207899813038196
3356,"['meat', 'brown_bread', 'seasonal_products', 'shopping_bags']",4,39.58964227478087
3357,"['yogurt', 'specialty_bar']",2,16.2250048583063
3358,"['organic_products', 'softener', 'hygiene_articles']",3,25.36231105667869
3359,"['frozen_meals', 'frozen_potato_products', 'coffee']",3,36.729089197979334
3365,"['frankfurter', 'whole_milk', 'frozen_vegetables']",3,25.915948548226517
3366,"['grapes', 'brown_bread']",2,14.329681067511814
3367,"['grapes', 'sugar', 'cling_film/bags']",3,16.102810953404852
3368,"['rolls/buns', 'napkins', 'shopping_bags']",3,14.216994545702857
3369,"['rolls/buns', 'bottled_water']",2,5.187832808224448
3370,"['curd', 'yogurt', 'newspapers']",3,18.884198287780436
3371,"['soft_cheese', 'coffee', 'candy']",3,33.38699022148562
3374,"['root_vegetables', 'margarine', 'candles']",3,19.86496101876539
3375,"['beef', 'root_vegetables', 'whole_milk', 'condensed_milk']",4,30.03791619167182
3376,"['tropical_fruit', 'whole_milk', 'rolls/buns']",3,20.451671624837147
3378,"['tropical_fruit', 'butter_milk', 'brown_bread', 'flour']",4,32.14202097081588
3379,"['sugar', 'specialty_bar']",2,17.187152880043946
3380,"['finished_products', 'whole_milk', 'softener']",3,10.402918995676313
3381,"['uht-milk', 'soda']",2,11.948212061030535
3382,"['other_vegetables', 'whole_milk', 'domestic_eggs', 'dishes']",4,28.005102431700003
3383,"['whole_milk', 'butter', 'fruit/vegetable_juice', 'candy']",4,30.167089634900055
3384,"['chicken', 'whole_milk', 'rolls/buns']",3,11.086956594571092
3385,"['pip_fruit', 'pastry']",2,21.49114925044465
3386,"['rolls/buns', 'newspapers']",2,13.164622805034266
3387,"['whole_milk', 'whipped/sour_cream']",2,11.771013798312636
3388,"['root_vegetables', 'whole_milk', 'whipped/sour_cream', 'soda']",4,20.463818565865175
3390,"['uht-milk', 'domestic_eggs', 'oil', 'margarine']",4,29.01848484197766
3391,"['citrus_fruit', 'other_vegetables', 'uht-milk', 'rolls/buns']",4,29.65881746661268
3393,"['root_vegetables', 'margarine', 'pet_care']",3,14.681143441783005
3394,"['tropical_fruit', 'rolls/buns', 'newspapers']",3,24.886985509095737
3396,"['beef', 'whole_milk', 'rolls/buns', 'coffee']",4,31.758106830873714
3397,"['frankfurter', 'domestic_eggs', 'mustard', 'seasonal_products']",4,22.235175563485605
3398,"['beef', 'tropical_fruit', 'margarine', 'bottled_water']",4,38.49155312055612
3400,"['pastry', 'soda']",2,15.8089339657716
3401,"['other_vegetables', 'soda', 'shopping_bags']",3,28.019628395987237
3402,"['frankfurter', 'rolls/buns', 'pastry']",3,22.304983382616353
3403,"['grapes', 'pasta', 'dishes']",3,27.18886447782038
3405,"['finished_products', 'other_vegetables', 'long_life_bakery_product']",3,27.87341938224371
3411,"['beef', 'soda', 'newspapers']",3,30.10303149356546
3413,"['pip_fruit', 'butter', 'yogurt']",3,23.775227404080034
3415,"['rolls/buns', 'shopping_bags']",2,12.005908964955385
3416,"['chicken', 'spread_cheese', 'frozen_meals', 'domestic_eggs']",4,21.174626626761768
3419,"['root_vegetables', 'domestic_eggs', 'white_bread']",3,11.73551876490869
3420,"['cream_cheese', 'rolls/buns', 'brown_bread']",3,18.487371276942884
3421,"['citrus_fruit', 'yogurt', 'rolls/buns', 'pastry']",4,26.702664415872228
3422,"['other_vegetables', 'rolls/buns']",2,12.477407965731693
3424,"['processed_cheese', 'rolls/buns', 'specialty_chocolate']",3,19.66750279666255
3425,"['chicken', 'other_vegetables', 'chewing_gum', 'shopping_bags']",4,23.939146576181635
3426,"['cream_cheese', 'processed_cheese', 'specialty_bar']",3,27.863569514482222
3427,"['other_vegetables', 'whole_milk', 'chocolate']",3,27.311618038935173
3429,"['citrus_fruit', 'other_vegetables', 'whole_milk', 'soda']",4,37.24368034569997
3430,"['whole_milk', 'cream_cheese', 'chewing_gum']",3,12.72237873688533
3431,"['curd', 'fruit/vegetable_juice', 'specialty_chocolate']",3,17.06447834288629
3433,"['beef', 'whole_milk', 'sliced_cheese']",3,20.92731952811591
3434,"['yogurt', 'rolls/buns']",2,5.660533010250183
3435,"['finished_products', 'butter', 'curd', 'soda']",4,20.79676170410648
3438,"['tropical_fruit', 'whole_milk', 'pickled_vegetables', 'soda']",4,38.02263781821185
3439,"['turkey', 'seasonal_products']",2,11.401424074762916
3440,"['rolls/buns', 'brown_bread', 'specialty_bar']",3,25.888098369330322
3443,"['other_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4,40.97846070407891
3444,"['yogurt', 'domestic_eggs', 'rolls/buns']",3,6.267285921639763
3445,"['berries', 'yogurt', 'shopping_bags']",3,23.59443267373367
3449,"['uht-milk', 'rolls/buns']",2,6.546329051359458
3450,"['other_vegetables', 'butter', 'bottled_water', 'detergent']",4,22.099848388614845
3451,"['onions', 'brown_bread']",2,20.33923077384933
3453,"['beef', 'citrus_fruit', 'other_vegetables']",3,34.64901409411333
3454,"['chicken', 'grapes']",2,5.094845308774858
3458,"['chicken', 'root_vegetables']",2,3.7829978873059575
3459,"['beef', 'instant_coffee']",2,14.970794468390958
3461,"['citrus_fruit', 'root_vegetables', 'rolls/buns']",3,15.7915737517739
3463,"['citrus_fruit', 'tropical_fruit', 'dessert', 'fruit/vegetable_juice']",4,37.40814531282555
3467,"['citrus_fruit', 'yogurt', 'soda']",3,23.563068013813698
3468,"['cat_food', 'soda', 'candy']",3,25.428788600677912
3469,"['rolls/buns', 'pastry', 'candy']",3,20.803235763737668
3470,"['cake_bar', 'specialty_chocolate']",2,14.891121265948094
3471,"['yogurt', 'long_life_bakery_product']",2,18.34801893742126
3472,"['frozen_meals', 'specialty_bar']",2,24.21660409999658
3474,"['root_vegetables', 'other_vegetables', 'canned_fish', 'shopping_bags']",4,23.98321803670259
3478,"['cream_cheese', 'brown_bread']",2,16.621799732571965
3480,"['brown_bread', 'hair_spray']",2,14.118894444867362
3481,"['turkey', 'roll_products', 'dishes']",3,28.96211933782186
3482,"['other_vegetables', 'whole_milk', 'cake_bar', 'detergent']",4,26.104128237352406
3484,"['dog_food', 'pet_care', 'shopping_bags']",3,13.86958900244026
3486,"['pip_fruit', 'yogurt', 'brown_bread']",3,28.337114737126683
3487,"['tropical_fruit', 'curd', 'yogurt', 'whipped/sour_cream']",4,24.214786153086433
3488,"['frankfurter', 'frozen_potato_products', 'rolls/buns', 'specialty_fat']",4,34.322516432645976
3493,"['root_vegetables', 'sliced_cheese']",2,3.9524066863615754
3494,"['condensed_milk', 'coffee', 'shopping_bags']",3,31.844912574718787
3495,"['citrus_fruit', 'other_vegetables', 'beverages', 'snack_products']",4,33.920525202943274
3497,"['other_vegetables', 'ice_cream']",2,23.17960354159119
3499,"['rolls/buns', 'dishes']",2,11.788347266915807
3500,"['honey', 'flower_(seeds)']",2,19.464912213269702
3501,"['whole_milk', 'pasta', 'long_life_bakery_product', 'chocolate']",4,45.78173020941244
3502,"['other_vegetables', 'whole_milk', 'soda']",3,24.74302835180753
3504,"['yogurt', 'napkins']",2,6.006047046626737
3505,"['tropical_fruit', 'pip_fruit', 'grapes']",3,27.40923017775596
3506,"['grapes', 'hard_cheese']",2,13.391041614012055
3508,"['turkey', 'frozen_potato_products', 'soda']",3,26.836147309151393
3509,"['whole_milk', 'cake_bar']",2,14.357137212076811
3510,"['yogurt', 'specialty_chocolate']",2,11.192682896155304
3511,"['curd', 'seasonal_products', 'female_sanitary_products']",3,17.600074449604143
3514,"['tropical_fruit', 'whole_milk', 'salty_snack', 'kitchen_towels']",4,36.84920793083023
3515,"['grapes', 'brown_bread']",2,14.329681067511814
3516,"['berries', 'whole_milk']",2,16.5228711636747
3519,"['whole_milk', 'ice_cream', 'soda']",3,26.698959050677168
3520,"['beef', 'soft_cheese', 'chewing_gum']",3,23.864383921911642
3521,"['other_vegetables', 'butter']",2,17.642432520846498
3523,"['bottled_water', 'long_life_bakery_product']",2,17.875318735395524
3524,"['berries', 'frozen_vegetables', 'frozen_meals']",3,28.599973240145417
3525,"['frankfurter', 'other_vegetables']",2,22.509768847876607
3526,"['frozen_meals', 'soda', 'napkins']",3,21.265100842359015
3527,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3,26.07147222707768
3530,"['bottled_water', 'soda']",2,10.589715817895526
3531,"['curd', 'whipped/sour_cream']",2,8.697461983145697
3532,"['frankfurter', 'rolls/buns', 'ketchup', 'soda']",4,24.004556568713596
3533,"['pip_fruit', 'bottled_water', 'candy']",3,26.66811591020572
3534,"['soda', 'specialty_chocolate', 'male_cosmetics', 'shopping_bags']",4,26.52995606143089
3537,"['whole_milk', 'rolls/buns']",2,8.729308920775676
3542,"['pip_fruit', 'uht-milk', 'curd_cheese', 'coffee']",4,43.6978209306676
3543,"['yogurt', 'soda']",2,11.06241601992126
3544,"['rolls/buns', 'soda']",2,9.133026098412913
3546,"['domestic_eggs', 'pastry', 'margarine', 'cooking_chocolate']",4,22.162041317897632
3548,"['butter_milk', 'brown_bread', 'pastry']",3,27.063468727258275
3549,"['whole_milk', 'curd', 'semi-finished_bread']",3,13.492363733629805
3550,"['citrus_fruit', 'whole_milk', 'domestic_eggs']",3,19.971142281686777
3551,"['uht-milk', 'sugar', 'soda']",3,16.705321548647447
3554,"['salt', 'detergent']",2,11.860052593996675
3555,"['other_vegetables', 'whole_milk', 'frozen_vegetables']",3,24.629852543071465
3558,"['curd', 'rolls/buns', 'pastry']",3,14.197236517338341
3559,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3,27.69708337695642
3560,"['ice_cream', 'brown_bread', 'pastry', 'napkins']",4,34.91281554523986
3561,"['berries', 'yogurt', 'domestic_eggs', 'rolls/buns']",4,15.926419708909705
3562,"['beef', 'white_bread']",2,21.239941318868684
3563,"['whole_milk', 'rolls/buns', 'white_bread', 'soap']",4,19.379583162019365
3564,"['citrus_fruit', 'whole_milk', 'snack_products']",3,24.30076042048166
3565,"['frankfurter', 'tropical_fruit', 'whole_milk']",3,30.484032506982054
3568,"['beef', 'margarine']",2,23.446929152641125
3569,"['whole_milk', 'specialty_bar']",2,19.293780768831795
3570,"['whole_milk', 'pastry', 'cocoa_drinks', 'newspapers']",4,35.77254267527825
3572,"['pip_fruit', 'coffee']",2,24.441942069952965
3574,"['root_vegetables', 'whole_milk', 'curd', 'yogurt']",4,15.874234617032386
3575,"['root_vegetables', 'yogurt', 'brown_bread', 'shopping_bags']",4,26.953132532506643
3577,"['chicken', 'pastry']",2,10.89912708552502
3579,"['whole_milk', 'dessert']",2,14.172296639903973
3582,"['yogurt', 'syrup', 'chewing_gum', 'newspapers']",4,24.944184083560415
3583,"['pet_care', 'soda', 'chocolate', 'candy']",4,28.845073357340233
3584,"['beef', 'berries', 'yogurt', 'whipped/sour_cream']",4,29.8978973539172
3585,"['yogurt', 'frozen_vegetables', 'shopping_bags']",3,21.08957763176966
3588,"['hard_cheese', 'frozen_meals']",2,22.440404686602157
3589,"['beef', 'root_vegetables', 'bottled_water']",3,16.28413715622419
3590,"['beverages', 'domestic_eggs', 'misc._beverages']",3,12.11904518677827
3593,"['citrus_fruit', 'grapes']",2,15.237849628871883
3595,"['pastry', 'soda', 'chocolate']",3,25.644978206941236
3596,"['citrus_fruit', 'yogurt', 'newspapers']",3,27.594664720435055
3597,"['nuts/prunes', 'soda', 'chocolate']",3,27.7492522354675
3599,"['pastry', 'soda', 'specialty_bar']",3,28.238977358198632
3600,"['root_vegetables', 'spices', 'kitchen_towels']",3,14.128486904882589
3602,"['curd_cheese', 'frozen_meals']",2,26.361682061295646
3603,"['butter_milk', 'sliced_cheese']",2,9.456562355847336
3604,"['sliced_cheese', 'rolls/buns', 'specialty_chocolate']",3,11.790349447497992
3605,"['fruit/vegetable_juice', 'chocolate']",2,15.712615592542065
3607,"['pip_fruit', 'butter_milk', 'cream_cheese', 'rolls/buns']",4,26.774063566121864
3608,"['pip_fruit', 'butter', 'rolls/buns', 'chocolate']",4,31.681881723741327
3609,"['rolls/buns', 'brown_bread']",2,13.458054976903288
3611,"['soda', 'specialty_chocolate']",2,14.665175984318035
3613,"['packaged_fruit/vegetables', 'canned_fish']",2,15.743786319551532
3615,"['berries', 'soda', 'waffles']",3,31.374104477279893
3617,"['tropical_fruit', 'soda']",2,18.989817258103464
3618,"['grapes', 'salty_snack']",2,10.068092624054865
3619,"['margarine', 'long_life_bakery_product']",2,26.463460945323
3620,"['beef', 'frozen_meals', 'dog_food']",3,25.706948213794004
3621,"['butter', 'pastry', 'long_life_bakery_product', 'shopping_bags']",4,40.26547040334179
3622,"['rolls/buns', 'bottled_water', 'specialty_chocolate']",3,12.585554238500487
3623,"['brown_bread', 'salty_snack']",2,18.923378421607794
3624,"['butter_milk', 'specialty_bar', 'napkins']",3,21.57063485617081
3625,"['tropical_fruit', 'pastry', 'soda', 'chocolate']",4,37.36734091100271
3627,"['tropical_fruit', 'ketchup', 'shopping_bags']",3,24.836298168430783
3629,"['beef', 'root_vegetables', 'waffles', 'newspapers']",4,38.70844328900197
3630,"['chewing_gum', 'seasonal_products']",2,6.112312639266364
3633,"['tropical_fruit', 'rolls/buns']",2,13.587934248432386
3635,"['whole_milk', 'cocoa_drinks', 'shopping_bags']",3,26.072349423469767
3636,"['rolls/buns', 'margarine']",2,13.775975018151925
3637,"['yogurt', 'dish_cleaner', 'candles']",3,12.484854863624719
3639,"['pastry', 'chocolate', 'chocolate_marshmallow']",3,22.732638094062274
3640,"['beverages', 'rolls/buns', 'fruit/vegetable_juice']",3,13.613808633248945
3641,"['tropical_fruit', 'whole_milk']",2,18.586100080466228
3643,"['ice_cream', 'specialty_bar']",2,24.997810512657452
3645,"['packaged_fruit/vegetables', 'whipped/sour_cream']",2,18.8453687602126
3646,"['yogurt', 'rolls/buns', 'specialty_bar']",3,18.09057640267722
3647,"['tropical_fruit', 'pastry', 'fruit/vegetable_juice']",3,26.140413467163498
3649,"['citrus_fruit', 'pastry']",2,21.042131405622044
3650,"['whole_milk', 'pastry', 'semi-finished_bread']",3,18.24365758412159
3651,"['whole_milk', 'specialty_chocolate']",2,14.261458806680798
3653,"['other_vegetables', 'condensed_milk', 'soda', 'newspapers']",4,39.39064515896252
3654,"['whole_milk', 'coffee', 'chocolate', 'shopping_bags']",4,38.33239126939678
3655,"['male_cosmetics', 'napkins']",2,3.935528237275864
3662,"['whole_milk', 'ice_cream', 'prosecco']",3,26.40077049245862
3663,"['citrus_fruit', 'prosecco', 'specialty_bar', 'shopping_bags']",4,42.040298802727385
3669,"['berries', 'yogurt', 'specialty_cheese']",3,24.428305836797733
3671,"['whole_milk', 'yogurt', 'roll_products']",3,23.579605961623468
3674,"['meat', 'frozen_vegetables', 'soda']",3,26.995567142186566
3675,"['grapes', 'chocolate']",2,12.57324187614908
3677,"['whole_milk', 'domestic_eggs']",2,7.470490287794338
3678,"['tropical_fruit', 'pip_fruit']",2,24.672032542776513
3679,"['whole_milk', 'butter_milk', 'cream_cheese', 'fruit/vegetable_juice']",4,24.699130910813082
3680,"['chicken', 'butter']",2,9.38824377328114
3681,"['other_vegetables', 'roll_products']",2,23.53274354070022
3682,"['citrus_fruit', 'hard_cheese']",2,23.15449597292505
3684,"['candy', 'hygiene_articles']",2,20.528731142384263
3685,"['grapes', 'rolls/buns', 'long_life_bakery_product', 'candy']",4,29.552011458529503
3692,"['white_bread', 'specialty_bar']",2,22.133459032435603
3693,"['beverages', 'rolls/buns', 'bottled_water']",3,11.059498545730047
3694,"['soda', 'specialty_chocolate', 'shopping_bags']",3,24.8055134049025
3695,"['tropical_fruit', 'waffles', 'newspapers']",3,37.46893010069278
3696,"['rolls/buns', 'soda']",2,9.133026098412913
3698,"['other_vegetables', 'frozen_meals', 'soda']",3,29.665851682972317
3699,"['root_vegetables', 'yogurt', 'uht-milk', 'rolls/buns']",4,11.766640730749266
3700,"['whole_milk', 'napkins']",2,9.07482295715223
3702,"['artif._sweetener', 'coffee']",2,17.884881722118944
3704,"['coffee', 'syrup']",2,20.513118527814747
3706,"['onions', 'fruit/vegetable_juice']",2,14.623318692689388
3707,"['beef', 'other_vegetables', 'whole_milk', 'ice_cream']",4,41.579866596856064
3708,"['chewing_gum', 'napkins']",2,3.040410641188449
3709,"['rolls/buns', 'dishes']",2,11.788347266915807
3710,"['whole_milk', 'frozen_vegetables']",2,14.018016121710687
3712,"['uht-milk', 'specialty_bar']",2,17.110800899415572
3713,"['beverages', 'cream_cheese']",2,10.900982037545194
3715,"['root_vegetables', 'whole_milk', 'long_life_bakery_product', 'cling_film/bags']",4,31.45064889226579
3717,"['tropical_fruit', 'yogurt', 'bottled_water', 'specialty_chocolate']",4,26.2373068640703
3720,"['onions', 'whipped/sour_cream', 'newspapers']",3,24.953075023888186
3722,"['whole_milk', 'soda', 'fruit/vegetable_juice', 'shopping_bags']",4,30.148100702403646
3724,"['meat', 'whole_milk', 'domestic_eggs', 'pastry']",4,28.585803542362587
3725,"['other_vegetables', 'condensed_milk', 'soda', 'misc._beverages']",4,33.73222043618227
3727,"['whole_milk', 'brown_bread', 'salt', 'sugar']",4,33.938228286635905
3728,"['whole_milk', 'butter']",2,13.894333475890482
3730,"['herbs', 'butter', 'chocolate']",3,20.1139750473775
3732,"['rolls/buns', 'soda', 'female_sanitary_products']",3,17.65992740795385
3735,"['root_vegetables', 'yogurt', 'soda', 'popcorn']",4,17.712233926435005
3738,"['yogurt', 'flour', 'sugar', 'baking_powder']",4,20.641582850683754
3740,"['pip_fruit', 'processed_cheese', 'bottled_water']",3,26.676140924584168
3741,"['tropical_fruit', 'pip_fruit', 'frozen_meals', 'softener']",4,37.28924938027668
3742,"['chicken', 'root_vegetables', 'whole_milk']",3,10.646735263710717
3743,"['whole_milk', 'yogurt', 'bottled_water']",3,13.980960106137553
3744,"['pip_fruit', 'newspapers']",2,24.248721099378393
3745,"['beef', 'citrus_fruit', 'curd', 'butter_milk']",4,34.75686911698668
3746,"['whole_milk', 'butter']",2,13.894333475890482
3747,"['citrus_fruit', 'rolls/buns']",2,14.366223538263359
3748,"['pastry', 'soda']",2,15.8089339657716
3750,"['whole_milk', 'rolls/buns', 'pastry']",3,17.27078833250528
3751,"['beverages', 'cream_cheese']",2,10.900982037545194
3752,"['citrus_fruit', 'yogurt', 'newspapers']",3,27.594664720435055
3753,"['berries', 'yogurt', 'whipped/sour_cream', 'sugar']",4,23.118481162673994
3754,"['rolls/buns', 'soda']",2,9.133026098412913
3755,"['beverages', 'processed_cheese', 'coffee']",3,27.76814779075911
3758,"['curd_cheese', 'rolls/buns']",2,16.440692898097016
3759,"['grapes', 'uht-milk']",2,7.417955141967983
3760,"['pip_fruit', 'other_vegetables', 'margarine', 'photo/film']",4,38.8705786697459
3763,"['rolls/buns', 'bottled_water']",2,5.187832808224448
3764,"['pip_fruit', 'rolls/buns', 'soda', 'skin_care']",4,31.008082462783683
3766,"['whole_milk', 'pastry']",2,15.405216788134362
3770,"['domestic_eggs', 'rolls/buns', 'flour']",3,4.369993406986238
3771,"['dessert', 'specialty_bar', 'newspapers']",3,31.037653916589598
3772,"['frankfurter', 'rolls/buns']",2,13.763503970886749
3773,"['citrus_fruit', 'tropical_fruit', 'whole_milk', 'yogurt']",4,34.881713540237925
3774,"['liver_loaf', 'curd', 'rolls/buns', 'newspapers']",4,30.542543116157795
3775,"['frankfurter', 'frozen_dessert', 'rolls/buns']",3,18.3435704052057
3776,"['whole_milk', 'napkins']",2,9.07482295715223
3777,"['whole_milk', 'shopping_bags']",2,17.004074796989222
3780,"['grapes', 'pastry', 'coffee', 'hair_spray']",4,25.29736029028196
3783,"['pip_fruit', 'cream_cheese', 'rolls/buns']",3,19.84455768312556
3784,"['tropical_fruit', 'whole_milk', 'yogurt']",3,22.381061546345492
3785,"['whipped/sour_cream', 'frozen_vegetables', 'flour', 'flower_(seeds)']",4,21.5744755365801
3786,"['tropical_fruit', 'pasta', 'candy']",3,36.64743863199466
3787,"['frankfurter', 'pip_fruit', 'other_vegetables', 'yogurt']",4,39.25440015247092
3789,"['berries', 'whipped/sour_cream']",2,14.566410209177818
3790,"['chicken', 'whole_milk', 'rolls/buns', 'pasta']",4,25.615847714867137
3792,"['other_vegetables', 'chocolate']",2,20.447880662530412
3793,"['frankfurter', 'yogurt', 'domestic_eggs']",3,16.299646803784675
3795,"['soda', 'chocolate', 'candy']",3,27.499683602848776
3797,"['tropical_fruit', 'beverages']",2,17.59402844156707
3798,"['butter', 'rolls/buns', 'soda', 'specialty_bar']",4,28.593665590325674
3799,"['other_vegetables', 'rolls/buns', 'canned_fish']",3,14.283101946978498
3801,"['curd', 'zwieback']",2,9.814993339636816
3802,"['whole_milk', 'shopping_bags']",2,17.004074796989222
3803,"['frozen_meals', 'cereals', 'shopping_bags']",3,31.522876318339442
3805,"['soda', 'chocolate']",2,17.10349879521163
3807,"['frozen_vegetables', 'specialty_chocolate']",2,14.55200017558197
3808,"['yogurt', 'frozen_vegetables', 'cat_food']",3,18.714389450183965
3809,"['whole_milk', 'yogurt', 'pastry', 'waffles']",4,33.64769438998159
3811,"['yogurt', 'dog_food', 'newspapers']",3,17.47787455390695
3812,"['tropical_fruit', 'berries', 'whipped/sour_cream']",3,26.28877291323929
3813,"['grapes', 'cream_cheese']",2,7.766513935019039
3815,"['frankfurter', 'tropical_fruit']",2,23.620295130577297
3817,"['baking_powder', 'misc._beverages', 'shopping_bags']",3,25.972806904429394
3819,"['processed_cheese', 'soda']",2,17.671664376057585
3820,"['jam', 'cocoa_drinks', 'soda']",3,18.035314179397897
3821,"['pip_fruit', 'hygiene_articles']",2,23.082216173462164
3823,"['whole_milk', 'canned_fish', 'cat_food', 'pet_care']",4,17.77997035114179
3824,"['chewing_gum', 'shopping_bags']",2,10.969662481025443
3825,"['chicken', 'other_vegetables', 'whole_milk', 'pastry']",4,28.37470088329055
3828,"['yogurt', 'tea', 'fruit/vegetable_juice', 'hygiene_articles']",4,28.594135911451904
3829,"['whole_milk', 'beverages']",2,12.735403113910358
3830,"['beverages', 'rolls/buns', 'chewing_gum']",3,8.566562342317495
3832,"['pastry', 'oil']",2,20.36205036154814
3833,"['processed_cheese', 'bottled_water', 'soda']",3,20.99392563991112
3835,"['beef', 'other_vegetables', 'waffles', 'pot_plants']",4,51.24240233492181
3837,"['soda', 'misc._beverages', 'salty_snack', 'chewing_gum']",4,21.068301141441484
3839,"['beef', 'tropical_fruit', 'yogurt']",3,27.05384984880085
3841,"['soda', 'specialty_chocolate']",2,14.665175984318035
3843,"['tropical_fruit', 'root_vegetables', 'other_vegetables', 'napkins']",4,25.970634919680258
3847,"['rolls/buns', 'soda']",2,9.133026098412913
3848,"['rolls/buns', 'soda', 'detergent']",3,10.26818070232773
3849,"['chicken', 'other_vegetables', 'rolls/buns', 'shopping_bags']",4,24.975393060111575
3853,"['whole_milk', 'salty_snack']",2,14.19463236548018
3855,"['whole_milk', 'soda', 'cleaner']",3,20.96989475409555
3856,"['processed_cheese', 'brown_bread']",2,21.996693254547964
3857,"['curd', 'dishes']",2,13.71296128378271
3858,"['chicken', 'other_vegetables']",2,12.96948409515619
3859,"['finished_products', 'pip_fruit', 'yogurt', 'chocolate']",4,29.289201035104888
3860,"['rolls/buns', 'soda', 'cleaner']",3,15.971728922061708
3861,"['fruit/vegetable_juice', 'pot_plants', 'shopping_bags']",3,30.663432870689853
3862,"['other_vegetables', 'dessert', 'white_bread']",3,27.623811324868555
3863,"['frozen_vegetables', 'frozen_fish']",2,19.020802777348926
3864,"['frozen_vegetables', 'seasonal_products', 'hygiene_articles', 'newspapers']",4,33.86886391954178
3865,"['yogurt', 'rolls/buns']",2,5.660533010250183
3866,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'waffles']",4,33.76159044511588
3867,"['rolls/buns', 'soda']",2,9.133026098412913
3868,"['chicken', 'long_life_bakery_product', 'chocolate']",3,26.746749386507048
3871,"['tropical_fruit', 'pip_fruit']",2,24.672032542776513
3872,"['frozen_dessert', 'soda']",2,11.847520988360944
3873,"['yogurt', 'frozen_fish', 'rolls/buns']",3,17.52705704229318
3874,"['ice_cream', 'white_bread', 'candles']",3,28.80039009171282
3875,"['tropical_fruit', 'dishes']",2,21.64513842660636
3876,"['pasta', 'soda', 'long_life_bakery_product']",3,36.34940314588004
3877,"['soda', 'misc._beverages', 'waffles', 'shopping_bags']",4,37.495934648477515
3879,"['chewing_gum', 'chocolate', 'specialty_chocolate']",3,18.063090731886653
3881,"['waffles', 'chocolate']",2,24.283560377137597
3884,"['long_life_bakery_product', 'detergent']",2,15.688212075456812
3885,"['pastry', 'margarine', 'candy']",3,30.848067693147755
3887,"['coffee', 'shopping_bags']",2,21.632609651822385
3890,"['whole_milk', 'condensed_milk']",2,17.07604029930116
3891,"['tropical_fruit', 'whole_milk', 'chocolate', 'newspapers']",4,39.72119558229921
3892,"['curd', 'chewing_gum', 'specialty_chocolate', 'newspapers']",4,23.316283312618182
3893,"['whole_milk', 'frozen_meals', 'ice_cream']",3,31.21806520420472
3894,"['other_vegetables', 'frozen_vegetables', 'ice_cream']",3,30.333882286897122
3895,"['frankfurter', 'curd', 'soda']",3,22.955572541795647
3896,"['cat_food', 'soda', 'specialty_chocolate']",3,22.430325223316807
3897,"['whole_milk', 'bottled_water']",2,10.185998640258289
3900,"['yogurt', 'cake_bar']",2,11.28836130155132
3901,"['butter_milk', 'rolls/buns']",2,8.79507742736722
3902,"['coffee', 'soda', 'chocolate_marshmallow']",3,23.114841226442948
3903,"['frozen_meals', 'ice_cream', 'brown_bread']",3,35.94681126033233
3905,"['tropical_fruit', 'bottled_water']",2,15.044623967915
3910,"['other_vegetables', 'uht-milk', 'sugar', 'soda']",4,27.317157970008225
3911,"['meat', 'yogurt', 'napkins']",3,18.57988088946538
3912,"['tropical_fruit', 'white_bread', 'spices', 'instant_food_products']",4,31.892625718130738
3915,"['rolls/buns', 'soda']",2,9.133026098412913
3916,"['pastry', 'soda', 'waffles']",3,30.25645010173956
3921,"['whole_milk', 'baking_powder', 'bottled_water', 'newspapers']",4,31.676892846883476
3922,"['whole_milk', 'dessert']",2,14.172296639903973
3923,"['margarine', 'candles', 'newspapers']",3,29.73866206591819
3924,"['chicken', 'root_vegetables', 'uht-milk', 'specialty_chocolate']",4,15.861476824570538
3925,"['root_vegetables', 'other_vegetables', 'whole_milk', 'flour']",4,20.798592962501814
3927,"['whipped/sour_cream', 'rolls/buns', 'pastry', 'bottled_water']",4,18.63658864186193
3928,"['cream_cheese', 'zwieback']",2,11.05412407843859
3929,"['citrus_fruit', 'root_vegetables', 'butter_milk', 'oil']",4,32.676079040217815
3932,"['curd', 'yogurt']",2,7.585147027117085
3934,"['beverages', 'rolls/buns']",2,7.737237281876517
3935,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3,27.69708337695642
3937,"['chicken', 'tropical_fruit', 'other_vegetables', 'shopping_bags']",4,34.83218421980212
3938,"['rolls/buns', 'canned_fish', 'soda', 'newspapers']",4,22.237771340323068
3939,"['semi-finished_bread', 'fruit/vegetable_juice', 'newspapers']",3,20.014063408023006
3941,"['condensed_milk', 'coffee']",2,21.70457515413432
3943,"['whole_milk', 'pastry']",2,15.405216788134362
3944,"['citrus_fruit', 'newspapers']",2,23.799703254555787
3945,"['grapes', 'berries', 'waffles']",3,26.843847558217345
3947,"['chicken', 'citrus_fruit', 'root_vegetables']",3,16.283649881198397
3948,"['root_vegetables', 'sugar', 'cat_food']",3,13.947608940126226
